title,url,equipment,gender,muscle,slug,missing_angle,exercise_key
Lumbar Rotation 5,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-5-active-kick,recovery,female,lowerback,lumbar-rotation-5-active-kick,side,recovery|lowerback|lumbar-rotation-5-active-kick
Lumbar Rotation 3,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,recovery,male,lowerback,lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,front,recovery|lowerback|lumbar-rotation-3-supine-passive-ankle-over-opposite-knee
Lumbar Rotation 3,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,recovery,male,lowerback,lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,side,recovery|lowerback|lumbar-rotation-3-supine-passive-ankle-over-opposite-knee
Lumbar Rotation 3,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,recovery,female,lowerback,lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,front,recovery|lowerback|lumbar-rotation-3-supine-passive-ankle-over-opposite-knee
Lumbar Rotation 3,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,recovery,female,lowerback,lumbar-rotation-3-supine-passive-ankle-over-opposite-knee,side,recovery|lowerback|lumbar-rotation-3-supine-passive-ankle-over-opposite-knee
Lumbar Rotation 4,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-4-supine-active-crossed-legs,recovery,male,lowerback,lumbar-rotation-4-supine-active-crossed-legs,front,recovery|lowerback|lumbar-rotation-4-supine-active-crossed-legs
Lumbar Rotation 4,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-4-supine-active-crossed-legs,recovery,male,lowerback,lumbar-rotation-4-supine-active-crossed-legs,side,recovery|lowerback|lumbar-rotation-4-supine-active-crossed-legs
Lumbar Rotation 4,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-4-supine-active-crossed-legs,recovery,female,lowerback,lumbar-rotation-4-supine-active-crossed-legs,front,recovery|lowerback|lumbar-rotation-4-supine-active-crossed-legs
Lumbar Rotation 4,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-4-supine-active-crossed-legs,recovery,female,lowerback,lumbar-rotation-4-supine-active-crossed-legs,side,recovery|lowerback|lumbar-rotation-4-supine-active-crossed-legs
Lumbar Rotation 2,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-2-supine-active,recovery,male,lowerback,lumbar-rotation-2-supine-active,front,recovery|lowerback|lumbar-rotation-2-supine-active
Lumbar Rotation 2,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-2-supine-active,recovery,male,lowerback,lumbar-rotation-2-supine-active,side,recovery|lowerback|lumbar-rotation-2-supine-active
Lumbar Rotation 2,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-2-supine-active,recovery,female,lowerback,lumbar-rotation-2-supine-active,front,recovery|lowerback|lumbar-rotation-2-supine-active
Lumbar Rotation 2,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-2-supine-active,recovery,female,lowerback,lumbar-rotation-2-supine-active,side,recovery|lowerback|lumbar-rotation-2-supine-active
Lumbar Rotation 1,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-1-supine-passive,recovery,male,lowerback,lumbar-rotation-1-supine-passive,front,recovery|lowerback|lumbar-rotation-1-supine-passive
Lumbar Rotation 1,https://musclewiki.com/recovery/male/lowerback/lumbar-rotation-1-supine-passive,recovery,male,lowerback,lumbar-rotation-1-supine-passive,side,recovery|lowerback|lumbar-rotation-1-supine-passive
Lumbar Rotation 1,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-1-supine-passive,recovery,female,lowerback,lumbar-rotation-1-supine-passive,front,recovery|lowerback|lumbar-rotation-1-supine-passive
Lumbar Rotation 1,https://musclewiki.com/recovery/female/lowerback/lumbar-rotation-1-supine-passive,recovery,female,lowerback,lumbar-rotation-1-supine-passive,side,recovery|lowerback|lumbar-rotation-1-supine-passive
Cobra Stretch 2,https://musclewiki.com/recovery/male/lowerback/cobra-stretch-2,recovery,male,lowerback,cobra-stretch-2,front,recovery|lowerback|cobra-stretch-2
Cobra Stretch 2,https://musclewiki.com/recovery/male/lowerback/cobra-stretch-2,recovery,male,lowerback,cobra-stretch-2,side,recovery|lowerback|cobra-stretch-2
Cobra Stretch 2,https://musclewiki.com/recovery/female/lowerback/cobra-stretch-2,recovery,female,lowerback,cobra-stretch-2,front,recovery|lowerback|cobra-stretch-2
Cobra Stretch 2,https://musclewiki.com/recovery/female/lowerback/cobra-stretch-2,recovery,female,lowerback,cobra-stretch-2,side,recovery|lowerback|cobra-stretch-2
Cobra Stretch 1,https://musclewiki.com/recovery/male/lowerback/cobra-stretch-1,recovery,male,lowerback,cobra-stretch-1,front,recovery|lowerback|cobra-stretch-1
Cobra Stretch 1,https://musclewiki.com/recovery/male/lowerback/cobra-stretch-1,recovery,male,lowerback,cobra-stretch-1,side,recovery|lowerback|cobra-stretch-1
Cobra Stretch 1,https://musclewiki.com/recovery/female/lowerback/cobra-stretch-1,recovery,female,lowerback,cobra-stretch-1,front,recovery|lowerback|cobra-stretch-1
Cobra Stretch 1,https://musclewiki.com/recovery/female/lowerback/cobra-stretch-1,recovery,female,lowerback,cobra-stretch-1,side,recovery|lowerback|cobra-stretch-1
Floor Knee Pull Bilateral,https://musclewiki.com/recovery/male/lowerback/lumbar-flexion-knee-pull-bilateral-floor,recovery,male,lowerback,lumbar-flexion-knee-pull-bilateral-floor,front,recovery|lowerback|lumbar-flexion-knee-pull-bilateral-floor
Floor Knee Pull Bilateral,https://musclewiki.com/recovery/male/lowerback/lumbar-flexion-knee-pull-bilateral-floor,recovery,male,lowerback,lumbar-flexion-knee-pull-bilateral-floor,side,recovery|lowerback|lumbar-flexion-knee-pull-bilateral-floor
Floor Knee Pull Bilateral,https://musclewiki.com/recovery/female/lowerback/lumbar-flexion-knee-pull-bilateral-floor,recovery,female,lowerback,lumbar-flexion-knee-pull-bilateral-floor,front,recovery|lowerback|lumbar-flexion-knee-pull-bilateral-floor
Floor Knee Pull Bilateral,https://musclewiki.com/recovery/female/lowerback/lumbar-flexion-knee-pull-bilateral-floor,recovery,female,lowerback,lumbar-flexion-knee-pull-bilateral-floor,side,recovery|lowerback|lumbar-flexion-knee-pull-bilateral-floor
Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,https://musclewiki.com/recovery/male/lowerback/lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,recovery,male,lowerback,lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,front,recovery|lowerback|lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool
Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,https://musclewiki.com/recovery/male/lowerback/lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,recovery,male,lowerback,lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,side,recovery|lowerback|lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool
Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,https://musclewiki.com/recovery/female/lowerback/lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,recovery,female,lowerback,lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,front,recovery|lowerback|lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool
Lumbar Extensor Mobilisation Supine Bent Knees Peanut Tool,https://musclewiki.com/recovery/female/lowerback/lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,recovery,female,lowerback,lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool,side,recovery|lowerback|lumbar-extensor-mobilisation-supine-bent-knees-peanut-tool
Lower Back Extensions 4,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-4,recovery,male,lowerback,lower-back-extensions-4,front,recovery|lowerback|lower-back-extensions-4
Lower Back Extensions 4,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-4,recovery,male,lowerback,lower-back-extensions-4,side,recovery|lowerback|lower-back-extensions-4
Lower Back Extensions 4,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-4,recovery,female,lowerback,lower-back-extensions-4,front,recovery|lowerback|lower-back-extensions-4
Lower Back Extensions 4,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-4,recovery,female,lowerback,lower-back-extensions-4,side,recovery|lowerback|lower-back-extensions-4
Lower Back Extensions 3,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-3,recovery,male,lowerback,lower-back-extensions-3,front,recovery|lowerback|lower-back-extensions-3
Lower Back Extensions 3,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-3,recovery,male,lowerback,lower-back-extensions-3,side,recovery|lowerback|lower-back-extensions-3
Lower Back Extensions 3,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-3,recovery,female,lowerback,lower-back-extensions-3,front,recovery|lowerback|lower-back-extensions-3
Lower Back Extensions 3,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-3,recovery,female,lowerback,lower-back-extensions-3,side,recovery|lowerback|lower-back-extensions-3
Lower Back Extensions 2,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-2,recovery,male,lowerback,lower-back-extensions-2,front,recovery|lowerback|lower-back-extensions-2
Lower Back Extensions 2,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-2,recovery,male,lowerback,lower-back-extensions-2,side,recovery|lowerback|lower-back-extensions-2
Lower Back Extensions 2,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-2,recovery,female,lowerback,lower-back-extensions-2,front,recovery|lowerback|lower-back-extensions-2
Lower Back Extensions 2,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-2,recovery,female,lowerback,lower-back-extensions-2,side,recovery|lowerback|lower-back-extensions-2
Partner Lower Back Extensions,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-1,recovery,male,lowerback,lower-back-extensions-1,front,recovery|lowerback|lower-back-extensions-1
Partner Lower Back Extensions,https://musclewiki.com/recovery/male/lowerback/lower-back-extensions-1,recovery,male,lowerback,lower-back-extensions-1,side,recovery|lowerback|lower-back-extensions-1
Partner Lower Back Extensions,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-1,recovery,female,lowerback,lower-back-extensions-1,front,recovery|lowerback|lower-back-extensions-1
Partner Lower Back Extensions,https://musclewiki.com/recovery/female/lowerback/lower-back-extensions-1,recovery,female,lowerback,lower-back-extensions-1,side,recovery|lowerback|lower-back-extensions-1
Knee Pull And Lumbar Rotation,https://musclewiki.com/recovery/male/lowerback/knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,recovery,male,lowerback,knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,front,recovery|lowerback|knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch
Knee Pull And Lumbar Rotation,https://musclewiki.com/recovery/male/lowerback/knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,recovery,male,lowerback,knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,side,recovery|lowerback|knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch
Knee Pull And Lumbar Rotation,https://musclewiki.com/recovery/female/lowerback/knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,recovery,female,lowerback,knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,front,recovery|lowerback|knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch
Knee Pull And Lumbar Rotation,https://musclewiki.com/recovery/female/lowerback/knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,recovery,female,lowerback,knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch,side,recovery|lowerback|knee-pull-and-lumbar-rotation-supine-glute-and-lower-back-stretch
I Into W,https://musclewiki.com/recovery/male/lowerback/i-into-w-prone,recovery,male,lowerback,i-into-w-prone,front,recovery|lowerback|i-into-w-prone
I Into W,https://musclewiki.com/recovery/male/lowerback/i-into-w-prone,recovery,male,lowerback,i-into-w-prone,side,recovery|lowerback|i-into-w-prone
I Into W,https://musclewiki.com/recovery/female/lowerback/i-into-w-prone,recovery,female,lowerback,i-into-w-prone,front,recovery|lowerback|i-into-w-prone
I Into W,https://musclewiki.com/recovery/female/lowerback/i-into-w-prone,recovery,female,lowerback,i-into-w-prone,side,recovery|lowerback|i-into-w-prone
Inchworm,https://musclewiki.com/recovery/male/lowerback/inchworm,recovery,male,lowerback,inchworm,front,recovery|lowerback|inchworm
Inchworm,https://musclewiki.com/recovery/male/lowerback/inchworm,recovery,male,lowerback,inchworm,side,recovery|lowerback|inchworm
Inchworm,https://musclewiki.com/recovery/female/lowerback/inchworm,recovery,female,lowerback,inchworm,front,recovery|lowerback|inchworm
Inchworm,https://musclewiki.com/recovery/female/lowerback/inchworm,recovery,female,lowerback,inchworm,side,recovery|lowerback|inchworm
Pushup to Renegade Row,https://musclewiki.com/dumbbells/male/abdominals/pushup-to-renegade-row,dumbbells,male,abdominals,pushup-to-renegade-row,front,dumbbells|abdominals|pushup-to-renegade-row
Pushup to Renegade Row,https://musclewiki.com/dumbbells/male/abdominals/pushup-to-renegade-row,dumbbells,male,abdominals,pushup-to-renegade-row,side,dumbbells|abdominals|pushup-to-renegade-row
Pushup to Renegade Row,https://musclewiki.com/dumbbells/female/abdominals/pushup-to-renegade-row,dumbbells,female,abdominals,pushup-to-renegade-row,front,dumbbells|abdominals|pushup-to-renegade-row
Pushup to Renegade Row,https://musclewiki.com/dumbbells/female/abdominals/pushup-to-renegade-row,dumbbells,female,abdominals,pushup-to-renegade-row,side,dumbbells|abdominals|pushup-to-renegade-row
Crunches,https://musclewiki.com/bodyweight/male/abdominals/crunches,bodyweight,male,abdominals,crunches,front,bodyweight|abdominals|crunches
Crunches,https://musclewiki.com/bodyweight/male/abdominals/crunches,bodyweight,male,abdominals,crunches,side,bodyweight|abdominals|crunches
Crunches,https://musclewiki.com/bodyweight/female/abdominals/crunches,bodyweight,female,abdominals,crunches,front,bodyweight|abdominals|crunches
Crunches,https://musclewiki.com/bodyweight/female/abdominals/crunches,bodyweight,female,abdominals,crunches,side,bodyweight|abdominals|crunches
Bodyweight Russian Twist,https://musclewiki.com/bodyweight/male/abdominals/bodyweight-russian-twist,bodyweight,male,abdominals,bodyweight-russian-twist,side,bodyweight|abdominals|bodyweight-russian-twist
Plank Saw,https://musclewiki.com/bodyweight/male/abdominals/plank-2-saw,bodyweight,male,abdominals,plank-2-saw,front,bodyweight|abdominals|plank-2-saw
Plank Saw,https://musclewiki.com/bodyweight/male/abdominals/plank-2-saw,bodyweight,male,abdominals,plank-2-saw,side,bodyweight|abdominals|plank-2-saw
Plank Saw,https://musclewiki.com/bodyweight/female/abdominals/plank-2-saw,bodyweight,female,abdominals,plank-2-saw,front,bodyweight|abdominals|plank-2-saw
Plank Saw,https://musclewiki.com/bodyweight/female/abdominals/plank-2-saw,bodyweight,female,abdominals,plank-2-saw,side,bodyweight|abdominals|plank-2-saw
Laying Alternating Leg Raise,https://musclewiki.com/bodyweight/male/abdominals/laying-alternating-leg-raise,bodyweight,male,abdominals,laying-alternating-leg-raise,front,bodyweight|abdominals|laying-alternating-leg-raise
Laying Bent Leg Raise,https://musclewiki.com/bodyweight/male/abdominals/laying-bent-leg-raise,bodyweight,male,abdominals,laying-bent-leg-raise,front,bodyweight|abdominals|laying-bent-leg-raise
Laying Bent Leg Raise,https://musclewiki.com/bodyweight/male/abdominals/laying-bent-leg-raise,bodyweight,male,abdominals,laying-bent-leg-raise,side,bodyweight|abdominals|laying-bent-leg-raise
Laying Bent Leg Raise,https://musclewiki.com/bodyweight/female/abdominals/laying-bent-leg-raise,bodyweight,female,abdominals,laying-bent-leg-raise,front,bodyweight|abdominals|laying-bent-leg-raise
